candidate_id,manual_label,manual_notes,transcript_id,date,year,speaker,source_party,target_party,heuristic_positive_hits,heuristic_negative_hits,heuristic_score,heuristic_label,window_text
cand_04906,positive,,14605,2005-05-26,2005,Süleyman Gündüz,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2,0,0.6667,positive,ika yili ilan etti. sayin basbakanimiz etopya ve guney afrika yi ziyaret etti. muhalefet partimizin genel baskani sayin deniz baykal iki gun once israil de toplanan sosyalist enternasyonal toplantisina katildi. son derece basarili ziyaretlerdi kendiler
cand_06650,negative,,15646,2005-12-22,2005,İzzet Çetin,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,1,0,0.5,positive,igin gorevlerini okursaniz yasamimizla ilgili onemli gorev ve sorumluluklarin bu bakanliga verildigini gorursunuz ancak akp donemindeki uygulamada sanki by-pass edilmis bir bakanlik gorunumunde cunku akp hukumetlerinin gundeminde ciftci yok es
cand_07533,mixed,,16085,2006-02-14,2006,Abdullah Erdem Cantimur,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,0,0,0.0,mixed,zlik primi yok eksik bildirilen iscinin primleri yok borcunu oderken sagliktan istifade etme yok. bakin geciyorum. yine chp izmir milletvekili ahmet ersin in verdigi teklif 12 esit taksitle odenir diyor. sadece bag-kuru kapsiyor ssk yok saglik
cand_08097,negative,,16385,2006-03-22,2006,Ümmet Kandoğan,Doğru Yol Partisi,Adalet ve Kalkınma Partisi,0,0,0.0,mixed,biz iktidar olma ile muktedir olma arasindaki farki biliyoruz.
cand_08111,negative,,16386,2006-03-23,2006,Mahmut Yıldız,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,0,0,0.0,mixed,tamam efendim. ...zamaninda bitirilmesi icin odenekler de akp iktidari tarafindan butceye konulamamistir. akp iktidari doneminde butceye konulan odeneklerle on yilda bitirilmesi dusunulen bu projenin kirkuc yil sonra ancak bitiri
cand_09875,negative,,17385,2006-09-27,2006,Cevdet Selvi,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,0,0,0.0,mixed,bulu anlam ifade edecektir. ikincisi bu cekinceleri de anlamada gucluk cekiyoruz. 4 uncu maddenin birinci fikrasi sizin hukumet programinda halka verdiginiz sozu aynen tekrarliyor yoksullugu ortadan kaldirmak gecimini saglayacak... hani garip gure
cand_10705,positive,,17798,2006-12-14,2006,Atilla Kart,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,0,0,0.0,mixed, soz konusu oldugunu bunun da yargi denetimine acik oldugunu hep anlattik. kaldi ki sorusturma izni kavramini bu kurumu hukumet kaldirmak veya daha seri hale getirmek istiyorsa bu konuda her turlu yasal destegi vermeye hazir oldugumuzu da genel ba
cand_10887,negative,,17800,2006-12-16,2006,Osman Kaptan,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,1,1,0.0,mixed,terorist destekcisi listesinde olan el kadi ya kefil olursaniz eger siz secim oncesi dokunulmazligi kaldiracagim. deyip iktidar olunca sozunuzde durmaz basbakanlik mustesari omer dincer in laik cumhuriyete karsi goruslerinin arkasinda durursaniz m
cand_07712,positive,,16185,2006-02-23,2006,Mahmut Durdu,Adalet ve Kalkınma Partisi,Anavatan Partisi,0,1,-0.5,negative,gecmis turkiye de basbakanlik yapmis necmettin erbakan hocanin hapse girmesi siz de kabul ediyorsunuz hos bir sey degil anavatan partisi sozcusu de boyle soyluyor ben de aynisi soyluyorum. arkadaslar yanlista israr etmenin bir alemi yok. yani gecen sene bu
cand_08608,mixed,,16725,2006-05-02,2006,Muharrem Kılıç,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,0,2,-0.6667,negative,nlarin mutlaka yeniden duzenlenmesi gerekiyor degerli arkadaslar. buradaki degerli milletvekillerinin... cunku bu sorun iktidar-muhalefet sorunu degil oradaki bahcesi donan vatandaslarimizin hepsi cumhuriyet halk partili de degil buyuk cogunlugu d
cand_09198,negative,,17105,2006-06-14,2006,İzzet Çetin,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,0,1,-0.5,negative,n gozunde cereyan ediyor. boyle bir konuyu yasama gecirmek icin hem mecliste katki yapilmasi engelleniyor hem de meclis akp grubunun tavriyla kamuoyunda halkin nezdinde kucuk dusurulmesi icin ne gerekiyorsa yapiliyor.
cand_09972,mixed,,17485,2006-10-05,2006,Ali Kemal Deveciler,Cumhuriyet Halk Partisi,Doğru Yol Partisi,0,1,-0.5,negative,simdi sayin bakan akp ve chp li dyp li belediyeler arasinda ayirim yapmiyorum dedi. kesinlikle yanlis. bir kere az evvelki konu daha evvelden mhp li beledi
cand_11221,negative,,19808,2006-12-24,2006,Orhan Sür,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,0,2,-0.6667,negative,hukumetinin imf baskisiyla dunya bankasi baskisiyla yaptigi bircok reform bu maddeyle de etkileniyor. yine 2007 butcesi akp hukumetinin imf ve dunya bankasi denetiminde yaptigi bir butce ve bu butcenin daha onceki yaptirimlari bu sekilde etkil
cand_11231,negative,,19808,2006-12-24,2006,Kemal Sağ,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,0,1,-0.5,negative, geldik. yogun bir program cercevesinde gorustugumuz 2007 yili butcesi bu parlamentonun yaptigi son butce ve sanirim ki akp nin yaptigi son butce olmaktadir. degerli arkadaslar akp iktidari doneminde yapilan butceler toplumun sorunlarina gerek
cand_07873,negative,,16266,2006-03-08,2006,Kemal Kılıçdaroğlu,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,1,0,0.5,positive,utarli devamli saglam bir politikasi olmasi gerekir. biz bir onerge verecegiz. biraz sonra o onergeyle ilgili olarak da akp nin maskesini gorecegiz gercek yuzunu gorecegiz.
cand_08141,positive,,16405,2006-03-28,2006,Kemal Anadol,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,1,0,0.5,positive,basladi. bu munasebetle bu onergeye buyuk duyarlilik gosteren turkiye buyuk millet meclisi baskani sayin bulent arinc a iktidar grubu milletvekili arkadaslarimiza akp nin disinda anavatan dogru yol da bulunan ve bagimsiz olan milletvekili arkadasl
cand_08920,mixed,,16965,2006-05-30,2006,Kemal Sağ,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,1,0,0.5,positive,300 yeni personel aldiginizi toplum unutmamistir. size simdi cevap bekleyen bes onemli soru yoneltmek istiyorum degerli akp li arkadaslarim.
cand_10442,negative,,17737,2006-11-16,2006,Mehmet Semerci,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,1,0,0.5,positive,ari bir uygulama oldugu icin kurduk. siz daha once tarimsal kalkinma kurumu diye bir kurum mu kurdunuz turkiye de sanki hukumet olarak yani bilmeden de konusuyor. o avrupa birliginden gelecek destek icin sart oldugu icin... sayin bakan da biliyor 
cand_10559,mixed,,17772,2006-11-29,2006,Süleyman Sarıbaş,Adalet ve Kalkınma Partisi,Anavatan Partisi,1,0,0.5,positive,arin da tartisilmadan cikmasinin muzakereci demokrasiye aykiri oldugunu hepimizin bilmesi lazim. degerli arkadaslar biz anavatan partisi olarak bu teklifin bircok maddesine katildigimiz taraflar var yani hakikaten teknik maddeler. ancak uygulamada bugune k
cand_10989,negative,,17800,2006-12-16,2006,Egemen Bağış,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,1,0,0.5,positive,ariyla- lubnan a gitmis ve lubnan a gidis sebebi de sosyalist enternasyonal toplantisina katilmaya gitmis. ben sasirdim cumhuriyet halk partisi sosyalist degil statukocu enternasyonalist degil izolasyonist. tamamen ice kapanik bir parti. neden oraya gidiyor
cand_11347,mixed,,19830,2007-01-23,2007,Ümmet Kandoğan,Doğru Yol Partisi,Adalet ve Kalkınma Partisi,0,0,0.0,mixed,olan gizli oturumun milletimiz ve memleketimize hayirlar getirmesini temenni ediyorum. insallah bu toplantida ozellikle hukumet kanadinin kuzey irak taki son gelismelerle ilgili olarak milletvekillerimize doyurucu bilgiler vermeleri en buyuk temen
cand_11819,negative,,19867,2007-03-14,2007,Ümmet Kandoğan,Doğru Yol Partisi,Adalet ve Kalkınma Partisi,0,0,0.0,mixed,t meclisinde o gun 139 milletvekili 138 milletvekili burada bulunmadigi icin kanunun gorusulmesi yarim kaldi dun de hem hukumet hem de komisyon olmamasi nedeniyle bu kanunu gorusemedik. simdi ben buradan bu kanunu takip eden kisi ve kuruluslara so
cand_11979,negative,,19879,2007-03-27,2007,Ali Arslan,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,0,0,0.0,mixed,u simdilik diye bir laf atti. yani cumhurbaskani hakli goruldugu icin degil turkiye de yabanci doktorlarin calismasinin adalet ve kalkinma partisi tarafindan dogru bulunmadigi icin degil...
cand_12082,negative,,19884,2007-04-05,2007,Bekir Bozdağ,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,0,0,0.0,mixed,m ederse ben korkarim ki mecliste turk demokrasisi bir dahaki secimde muhalefetsiz kalabilir. emin olun kalabilir. yani chp yi bu anlayisindan dolayi vatandas bir kez daha sandikta 1999 da kestigi cezanin ayniyla cezalandirabilir.
cand_12655,negative,,19918,2007-05-17,2007,İbrahim Özdoğan,Anavatan Partisi,Adalet ve Kalkınma Partisi,0,0,0.0,mixed,teye ogrenci yollayabilecek bir durumda dahi degildir. vatandas vicdani acisindan cok yaralayici olan bu durum maalesef ak parti hukumeti tarafindan hic giderilememistir.
cand_12849,mixed,,19926,2007-05-25,2007,Orhan Sür,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,0,0,0.0,mixed,seyi tartisiyoruz. dun aksam burada bu toprak satislarini tartistik. benim burada bazi seyleri gundeme getirmem uzerine akp grubu su iki tane belgeyi dagitti. ben de bu iki belgeyi aldim bugun tapu kadastro genel mudurlugune gittim. benim mesl
cand_11531,positive,,19848,2007-02-15,2007,Gürol Ergin,Cumhuriyet Halk Partisi,Anavatan Partisi,0,1,-0.5,negative,tesekkur ederim sayin baskan. sayin baskan degerli milletvekilleri anavatan partisi grubunun bu meclisin daha once olusturdugu narenciye ve yas sebze meyve ureticilerinin sorunlarina iliskin meclis arast
cand_11546,negative,,19848,2007-02-15,2007,Dursun Akdemir,Anavatan Partisi,Adalet ve Kalkınma Partisi,0,2,-0.6667,negative, bu noktada olusunun bugun olusmadigini yillarin bir sorunu oldugunu soylemek istiyorum. ancak bugune kadar dort yillik iktidar doneminde akp nin gelmis oldugu noktada arzu edilen sonuca ulasmadigini gormenin uzuntusu ve sikintisini sizlere aktarm
cand_12327,negative,,19906,2007-05-04,2007,Ali Arslan,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,0,1,-0.5,negative,ba dolsun sayin gunduz saniyorum bu yasalar o nedenle gundeme geliyor. degerli arkadaslarim buyuk bir sikinti yasatiyor adalet ve kalkinma partisi turkiye ye. bakin once secim dedik inanmadiniz gelin uzlasalim dedik... bakin cumhuriyet halk partisinin genel baskani 
cand_12670,negative,,19920,2007-05-22,2007,Kemal Anadol,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,0,1,-0.5,negative,letvekilleri hiccalismiyor ki hani arabalarin arkasina yazarlar ya o simdi asker onlar da simdi milletvekili. bu sozler recep tayyip erdogan a ait bana ait degil. amerika gezisinde gazetecilere soyledi onun icin dedi yedek milletvekili onerdik tepkiyle karsila
cand_12776,mixed,,19924,2007-05-24,2007,Hüseyin Özcan,Anavatan Partisi,Adalet ve Kalkınma Partisi,0,1,-0.5,negative,lan insanlari konusuyoruz iste dun ulus ta olan teroru konusuyoruz. eger biz bu terore karsi hep birlikte meclis olarak hukumet olarak butun vatandas turkiye vatandasi olarak tedbir almazsak yarin kapimizi da calar. bunun icin yapilacak sey teroru
cand_12916,negative,,19928,2007-05-26,2007,İbrahim Özdoğan,Anavatan Partisi,Adalet ve Kalkınma Partisi,0,1,-0.5,negative,endikalari ve sosyal haklari tehdit olarak goruyorlar. avrupa birligi muzakere surecinin sosyal duyarliliklari olan bir iktidar araciligiyla yurutulemiyor olmasi sosyal haklar acisindan en buyuk acmazlardan birisidir ve degerli arkadaslar ulkemizd
cand_11660,negative,,19860,2007-03-01,2007,İbrahim Özdoğan,Anavatan Partisi,Adalet ve Kalkınma Partisi,2,0,0.6667,positive,ir. degerli arkadaslar kayit disi ekonominin en onemli nedenlerinden birisi de kacakciligin onemli boyutlarda olmasi ve ak parti hukumetinin bunca zamandir kacakciligi onleme konusunda etkin olmamis olmasidir. ulkemizde kayit disi ekonominin en one
cand_11679,negative,,19862,2007-03-06,2007,İrfan Gündüz,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2,1,0.25,positive,stirilmasi ve cozum bulunmasiyla ilgili komisyon kurulmasi talebine biz karsi ciktigimiz icin anlasamadik. o yuzden ben chp grup onerisinin aleyhinde oldugumuzu bildiriyor ve bizim grup onerimizi desteklemenizi bekliyor hepinize en kalbi sevgi
cand_11859,mixed,,19868,2007-03-15,2007,Süleyman Sarıbaş,Adalet ve Kalkınma Partisi,Anavatan Partisi,2,0,0.6667,positive,la selamliyorum. oncelikle belirtmek istiyorum ki kirsal tarimin desteklenmesi noktasinda boyle bir kurumun kurulmasina anavatan partisi olarak elbette sicak bakiyoruz ve kanunu destekliyoruz. eksiklikleri var midir elbette vardir zaman icerisinde uygulama
cand_11924,negative,,19874,2007-03-22,2007,Muharrem Doğan,Anavatan Partisi,Adalet ve Kalkınma Partisi,1,0,0.5,positive,belediye baskani iken elinde kiptas vardi. simdi kiptas ile birlikte toki vardir ve butun hazine arazileri vardir basta hukumet vardir ve sonsuz kredi ve tesvikler vardir. bes yildir iktidarda olan sayin akp iktidari bugune kadar bu cozumu bulmus 
cand_12991,mixed,,19931,2007-05-28,2007,Eyüp Fatsa,Adalet ve Kalkınma Partisi,Anavatan Partisi,1,0,0.5,positive,ii bircok seyler soyledi burada benim de katildigim seyler soyledi. belki en az onun kadar ileri seviyede itiraz iceren anavatan partisi grup baskan vekili suleyman bey de bazi itirazlarda bulundu ama her seyin bir makul olcusu mutlaka olmalidir. ben sadec
cand_13154,positive,,19938,2007-06-02,2007,Yüksel Çorbacıoğlu,Cumhuriyet Halk Partisi,Anavatan Partisi,1,0,0.5,positive,urriyetleri tartisma konusu yapmamasi ve azinlikta bulunanlarin -meclis acisindan soyluyorum cumhuriyet halk partisi ve anavatan partisi ve diger demokrat parti diyelim- hak ve ozgurluklerine saygili olmasidir cagdas demokrasi. azinlikta kalan goruslerin v
